# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-138.48369215455006,-35.34,-0.0413897171425057,-24.160590335927598,0.0,0.0
 0.05061305850818228,0.006404204228881706,0.12653264627045568,2.4999999999999996,-138.48369215455006,-35.34611959058338,-0.0413897171425057,-24.160590335927598,0.0,0.0
 0.07149921448282702,0.01278034417915325,0.3052806824775232,8.558206518426038,-138.49884616713845,-35.35223918116676,-0.04137509697541162,-24.169127642027757,-0.7255529742667983,-34.73846384885764
 0.08747248589020648,0.01912858946953093,0.3974292509325839,5.768922727531516,-138.51392849834681,-35.35835877175013,-0.041353283137882405,-24.181876845563743,-0.9442230601167949,-13.689749599382235
 0.10089422125483054,0.025449109706546746,0.47091676786259257,5.475261948890842,-138.52893698594605,-35.36447836233351,-0.0413241088365188,-24.19894894663242,-1.1182225838544682,-12.964010912947016
 0.11268021030246067,0.03174207448451691,0.5339360788932279,5.346968402563292,-138.54386944149658,-35.37059795291689,-0.04128740719551429,-24.22046013363237,-1.2669666915674653,-12.620417948114923
 0.12330069486504389,0.03800765338550665,0.5899522629187616,5.274352944580606,-138.55872365038573,-35.37671754350026,-0.041243007917447456,-24.2465341519613,-1.3986375858500955,-12.397823612165212
 0.13303535767500785,0.044246015979293174,0.6408401313501293,5.227491637335522,-138.5734973717494,-35.38283713408364,-0.0411907406384414,-24.27730078411716,-1.517640790651103,-12.224686886863811
 0.14206664889880008,0.05045733182333734,0.6877550164345201,5.194704048607932,-138.58818833867397,-35.38895672466702,-0.0411304343264573,-24.312896675558477,-1.6266740337050152,-12.072829936728528
 0.15052145423527072,0.056641770462751755,0.731470257835178,5.170461017249912,-138.60279425804916,-35.39507631525039,-0.0410619130299333,-24.353468365466078,-1.7275287595585491,-11.928686922984124
 0.15849227290979706,0.062799501430284,0.7725343178626703,5.151799545851856,-138.61731281077925,-35.40119590583377,-0.040985002191563355,-24.39916912352507,-1.821463179996233,-11.784789527063987
 0.1660490219739719,0.06893069424628152,0.8113532372094228,5.136986687937782,-138.63174165178924,-35.40731549641715,-0.040899523683322676,-24.450162494380425,-1.9093979285861118,-11.636584441682924
 0.17324608903947392,0.07503551841868332,0.8482377775336128,5.124940477627361,-138.64607841009223,-35.41343508700052,-0.040805301665933394,-24.506619463001236,-1.9920278875443624,-11.48106002156403
 0.18012678139910207,0.08111414344299976,0.883432176096439,5.1149501711958685,-138.66032068891602,-35.419554677583896,-0.0407021537168318,-24.568724469891237,-2.0698903655870993,-11.316081866933647
 0.18672625825233483,0.0871667388022941,0.917132599128592,5.106529469172224,-138.67446606578793,-35.42567426816727,-0.04058990129173805,-24.636669914827976,-2.1434088165620504,-11.140042250309252
 0.19307353414404496,0.09319347396717925,0.9494994809909515,5.099334330910724,-138.6885120926664,-35.43179385875065,-0.0404683606932728,-24.710662425380466,-2.212922065798888,-10.951666576779074
 0.19919288982874078,0.09919451839581217,0.9806660599319642,5.093114462844291,-138.70245629607354,-35.437913449334026,-0.04033734918074294,-24.79092008548247,-2.278704511653625,-10.749897414732022
 0.20510489173481852,0.10517004153387909,1.010744453908899,5.087683403148631,-138.71629617725193,-35.4440330399174,-0.04019668272557675,-24.87767477796644,-2.340980500054565,-10.533824141179322
 0.21082714513516504,0.11112021281460988,1.0398300921749588,5.082899380914956,-138.73002921230676,-35.45015263050078,-0.040046176023360545,-24.971173263001685,-2.3999347973644793,-10.302636598781948
 0.21637486144076037,0.11704520165877064,1.0680050164398125,5.078652676676513,-138.74365285245472,-35.456272221084156,-0.039885642505586315,-25.07167835794401,-2.455720407730596,-10.055598969589036
 0.22176129281249707,0.12294517747467518,1.095340385633145,5.074857044826506,-138.7571645240506,-35.46239181166753,-0.03971489520687352,-25.179469687406563,-2.5084644476838873,-9.79201930057924
 0.22699807017523052,0.1288203096581972,1.1218984074693181,5.071443751870831,-138.7705616289991,-35.46851140225091,-0.03953374684972797,-25.29484502951637,-2.5582727735987776,-9.51125519853905
 0.23209546966090067,0.13467076759278518,1.1477338495903304,5.06835734449323,-138.78384154489038,-35.474630992834285,-0.039342008162922014,-25.41812293512899,-2.6052334977128195,-9.212682711264542
 0.23706262518539314,0.14049672064947552,1.1728952371157357,5.06555258866717,-138.79700162519603,-35.48075058341766,-0.039139491429478486,-25.549642151119908,-2.649419822020268,-8.895699780200221
 0.24190769990797958,0.14629833818692278,1.1974258127334292,5.062992218332254,-138.8100391996238,-35.48687017400104,-0.03892600523367338,-25.689766879416098,-2.6908923338143627,-8.559725942050209
 0.24663802590145867,0.15207578955142154,1.221364314523601,5.060645254295775,-138.8229515742647,-35.492989764584415,-0.038701361719182224,-25.83888410066855,-2.729700798360894,-8.20418393997162
 0.251260218957907,0.1578292440769385,1.2447456121484168,5.058485731615413,-138.8357360320431,-35.49910935516779,-0.03846536941337081,-25.99741053448439,-2.765885721835061,-7.828518418045231
 0.25578027373912127,0.16355887108514955,1.2676012317425644,5.056491724201568,-138.8483898329024,-35.50522894575117,-0.03821783882176713,-26.165791442671683,-2.799479535489016,-7.432169582009119
 0.26020364323773726,0.16926483988547916,1.289959792442148,5.054644588605857,-138.86091021422212,-35.511348536334545,-0.037958578770678035,-26.344505837306865,-2.8305076760228465,-7.014593861882598
 0.2645353056022137,0.17494731977514158,1.311847372099884,5.052928371618691,-138.8732943910465,-35.51746812691792,-0.03768739836866983,-26.53406823728424,-2.858989409224297,-6.575243129526102
 0.26877982070028344,0.18060648003919136,1.3332878157562433,5.051329341745019,-138.88553955659793,-35.5235877175013,-0.03740410920053483,-26.73503049193593,-2.884938625150273,-6.113587848415634
 0.27294137828521364,0.18624248995058032,1.3543029974637477,5.049835615300484,-138.89764288253323,-35.529707308084674,-0.03710852042835701,-26.947988991655826,-2.9083644016192123,-5.629088626279852
 0.2770238392414709,0.1918555187702109,1.3749130438167212,5.048436855564814,-138.90960151942866,-35.53582689866805,-0.03680044185598542,-27.173586771414126,-2.9292715897480335,-5.121221820082917
 0.2810307710888621,0.19744573574700117,1.3951365258258372,5.0471240288958175,-138.9214125971792,-35.54194648925143,-0.03647968518802737,-27.412517263942835,-2.9476612531461237,-4.589462486132125
 0.28496547869379024,0.2030133101179527,1.414990624456633,5.04588920557373,-138.93307322541042,-35.548066079834804,-0.036146060968748374,-27.665531822806166,-2.9635310681268345,-4.033289528511468
 0.2888310309563187,0.20855841110822493,1.4344912741252658,5.044725396075092,-138.94458049396547,-35.55418567041818,-0.03579938425855045,-27.933441334571462,-2.976875689043853,-3.4521900134109234
 0.29263028410006214,0.21408120793120783,1.4536532876409498,5.043626415691636,-138.95593147342586,-35.56030526100156,-0.035439467036092145,-28.21712863180429,-2.9876870613638626,-2.8456572676168435
 0.29636590207958574,0.21958186978861663,1.472490465449119,5.042586771833556,-138.96712321555805,-35.566424851584934,-0.03506612270332326,-28.5175526379262,-2.995954670286003,-2.213183726884911
 0.30004037453020815,0.22506056587056902,1.4910156915244712,5.041601569829204,-138.97815275384087,-35.57254444216831,-0.03467916876874797,-28.835754589976673,-3.0016657985771102,-1.5542716316024239
 0.3036560326130098,0.23051746535568324,1.5092410178580529,5.040666433663333,-138.98901710405312,-35.57866403275169,-0.034278421132593884,-29.172872231537607,-3.0048057541540913,-0.8684326628992857
 0.3072150630494418,0.23595273741118133,1.5271777391561272,5.03977743895221,-138.99971326481477,-35.58478362333506,-0.03386369907791513,-29.53014665347559,-3.0053580469999255,-0.1551807031996008
 0.3107195205924391,0.2413665511929881,1.5448364591047066,5.038931056210209,-139.01023821817031,-35.59090321391844,-0.033434821790089234,-29.908937642264345,-3.0033045703627055,0.585961339815163
 0.31417133914209644,0.24675907584584558,1.5622271493363473,5.038124102255386,-139.02058893020546,-35.59702280450181,-0.032991613775855605,-30.31073310914649,-2.998625763857097,1.3554613135945501
 0.31757234168197584,0.2521304805034341,1.5793592020601661,5.037353698779146,-139.0307623517,-35.60314239508519,-0.03253389727659035,-30.73717211001175,-2.9913007635958184,2.1537767688752383
 0.32092424918568024,0.25748093428848157,1.5962414771691444,5.036617236699011,-139.0407554187698,-35.60926198566857,-0.032061499084670056,-31.19005750040371,-2.9813075267620284,2.981358173740335
 0.32422868862141346,0.2628106063129038,1.612882344517733,5.035912345264717,-139.0505650534922,-35.61538157625194,-0.03157424970863694,-31.671378076371397,-2.968622942914763,3.8386492153852605
 0.32748720016387545,0.26811966567793566,1.6292897219632243,5.035236865570436,-139.0601881647261,-35.62150116683532,-0.031071976377407898,-32.18334063639059,-2.9532230002887303,4.726066618256315
 0.3307012437075306,0.273408281474269,1.6454711096785086,5.03458882728204,-139.06962164872036,-35.6276207574187,-0.03055451643937107,-32.728385735846516,-2.9350828220379293,5.644036244191894
 0.3338722047623614,0.27867662278220057,1.6614336211747416,5.033966428542217,-139.07886238993225,-35.63374034800207,-0.030021706100291798,-33.30923288168091,-2.914176822765241,6.592953653858134
 0.3370013998023052,0.283924858671783,1.6771840114116734,5.033368018253886,-139.0879072617175,-35.63985993858545,-0.029473385103301233,-33.92891574873742,-2.890478755657127,7.573215093853645
 0.34009008112733313,0.2891531582029902,1.6927287023240902,5.032792080703329,-139.0967531272751,-35.64597952916883,-0.02890939720511785,-34.59082847368984,-2.8639618745739046,8.585178687212789
 0.3431394412922373,0.29436169042587207,1.708073806048946,5.032237221915081,-139.10539684025696,-35.6520991197522,-0.02832958549484849,-35.29878685241766,-2.8345989041732116,9.629223447803536
 0.3461506171485087,0.29955062438073377,1.7232251461018553,5.031702157598462,-139.11383524578665,-35.65821871033558,-0.02773380657288787,-36.05707703238921,-2.802362244008354,10.705671705529342
 0.34912469353989445,0.3047201290983132,1.7381882767210086,5.031185702725467,-139.1220651812468,-35.664338300918956,-0.02712191223210272,-36.870556598009884,-2.767223963713418,11.814854654275836
 0.3520627066872957,0.30987037359996217,1.7529685005679616,5.030686761911315,-139.13008347715424,-35.67045789150233,-0.02649375807861595,-37.74473961121942,-2.7291558972517382,12.957078321910036
 0.35496564729440516,0.3150015268978402,1.7675708849542489,5.030204321275233,-139.13788695807258,-35.67657748208571,-0.025849208030204514,-38.68590476085422,-2.688129718954081,14.132627514728414
 0.35783446340178793,0.32011375799511393,1.7820002767405068,5.0297374408643805,-139.1454724436034,-35.682697072669086,-0.025188133586611053,-39.70123457386925,-2.644117031875434,15.341759607868257
 0.3606700630139164,0.32520723588615624,1.7962613160392558,5.029285248083478,-139.15283674927954,-35.68881666325246,-0.02451040212513045,-40.79900423072629,-2.5970893932356707,16.584724598852443
 0.3634733165209031,0.33028212955676167,1.8103584488370508,5.028846931845465,-139.15997668758092,-35.69493625383584,-0.023815886975063948,-41.98877837499961,-2.5470184139892016,17.861737842002047
 0.36624505893424103,0.3353386079843644,1.82429593863786,5.0284217370779265,-139.1668890689144,-35.701055844419216,-0.023104477685004392,-43.281653609898946,-2.4938758018090796,19.1729981561034
 0.3689860919537569,0.340376840138266,1.8380778772199804,5.028008960123503,-139.17357070266027,-35.70717543500259,-0.02237605638541961,-44.690627462469514,-2.437633439038716,20.51867393421503
 0.37169718588111855,0.34539699497985715,1.8517081945872016,5.027607944401208,-139.1800183982209,-35.71329502558597,-0.021630516056150493,-46.230982071999925,-2.3782634366024857,21.898910191580107
 0.3743790813936407,0.3503992414628658,1.8651906681869108,5.027218076452929,-139.18622896611387,-35.719414616169345,-0.020867754633212523,-47.92082414120533,-2.3157382023093986,23.313821884987046
 0.37703249119066756,0.3553837485336023,1.8785289314607878,5.026838782619393,-139.19219921901373,-35.72553420675272,-0.020087681321516494,-49.78175350327124,-2.250030472697539,24.763506068864427
 0.3796581015235704,0.36035068513120444,1.8917264817856014,5.02646952574364,-139.1979259729135,-35.7316537973361,-0.01929020124537262,-51.83979095292655,-2.1811134074263707,26.248017235282244
 0.3822565736192938,0.36530022018790675,1.9047866878571582,5.026109802391645,-139.20340604831847,-35.737773387919475,-0.0184752292172402,-54.126527375738746,-2.1089606519176627,27.767377462877768
 0.3848285450063702,0.37023252262929995,1.9177127965641438,5.025759140220861,-139.2086362712435,-35.74389297850285,-0.017642695112411063,-56.68068249371563,-2.0335463105562037,29.321609773887904
 0.38737463075147677,0.3751477613746076,1.9305079393946005,5.025417095652904,-139.21361347460964,-35.75001256908622,-0.01679252668750786,-59.55029988095303,-1.954845148358849,30.91064876688236
 0.38989542461381266,0.3800461053369633,1.9431751384132132,5.025083251700177,-139.21833449932012,-35.756132159669605,-0.01592465911767559,-62.795692680796485,-1.8728325155802743,32.53444639165295
 0.3923915001238967,0.3849277234237051,1.9557173118442635,5.024757216029925,-139.22279619551063,-35.76225175025298,-0.015039044510417533,-66.493586032497,-1.7874844621089805,34.19289726071659
 0.39486341159274874,0.38979278453666133,1.9681372792916019,5.024438619197865,-139.22699542383597,-35.76837134083635,-0.014135627064138458,-70.74323590051138,-1.6987777993893425,35.88585749829989
 0.3973116950568967,0.3946414575724612,1.980437766624113,5.024127112990195,-139.2309290566891,-35.774490931419734,-0.013214366305558117,-75.67521414775587,-1.6066901201351875,37.61316065017156
 0.39973686916411993,0.39947391142283195,1.9926214105525495,5.023822368937566,-139.23459397955585,-35.78061052200311,-0.012275232218625073,-81.4648539587472,-1.5111998993547404,39.37458366227571
 0.40213943600444213,0.40429031497492707,2.004690762921382,5.023524076946849,-139.23798709227535,-35.78673011258648,-0.011318208503046713,-88.35320534436286,-1.4122865023061169,41.16988355477296
 0.404519881890441,0.4090908371116409,2.016648294737193,5.023231944125056,-139.24110531041904,-35.792849703169864,-0.010343267318929686,-96.68124869690395,-1.3099302790456642,42.99876080463872
 0.406878678090626,0.41387564671193816,2.0284963999526684,5.022945693462792,-139.24394556654335,-35.79896929375324,-0.009350407853960175,-106.9472065409928,-1.2041125571078382,44.86090062784054
 0.4092162815192926,0.4186449126511924,2.0402373990248024,5.022665062923482,-139.2465048117055,-35.80508888433661,-0.008339632993780443,-119.9093534146866,-1.0948157975703394,46.755903160118905
 0.41153313538597514,0.42339880380152833,2.05187354226315,5.022389804415817,-139.24878001671692,-35.811208474919994,-0.007310957759139445,-136.78098450916335,-0.9820235294667953,48.68337607544098
 0.41382966980736036,0.4281374890321722,2.0634070129833204,5.022119682932367,-139.25076817361906,-35.81732806550337,-0.006264384824374317,-159.63259410709645,-0.8657204889314161,50.64284665292653
 0.4161063023842859,0.43286113720980696,2.0748399304791327,5.021854475635983,-139.25246629703608,-35.82344765608674,-0.005199962557952045,-192.30907700878532,-0.7458926109685615,52.633823822671495
 0.41836343874623494,0.4375699171989367,2.0861743528263066,5.021593971126615,-139.25387142576676,-35.82956724667012,-0.004117727985515402,-242.8523699276929,-0.6225271784117409,54.655728664215715
 0.4206014730655407,0.4422639978622569,2.097412279529455,5.021337968862986,-139.25498062398285,-35.8356868372535,-0.0030176983819215964,-331.3783796256087,-0.49561269303449224,56.70801572722004
 0.4228207885433393,0.44694354806102815,2.1085556540221844,5.021086278271103,-139.25579098290146,-35.84180642783687,-0.0018999757448228374,-526.3225084450984,-0.3651391281239256,58.790003591551105
 0.425021757869152,0.45160873665546014,2.119606366031243,5.020838718403599,-139.25629962218977,-35.84792601842025,-0.0007646299941826907,-1307.8220938336262,-0.23109785417892661,60.9010186434596
 0.42720474365582845,0.45625973250510526,2.1305662538124532,5.02059511706493,-139.2565036914594,-35.85404560900363,0.0003882746215080776,2575.4966835482346,-0.09348172162598872,63.04032458335616
 0.42937009885144367,0.46089670446924635,2.141437106268204,5.020355310650055,-139.25640037174006,-35.860165199587,0.0015586828993913015,641.5673132684789,0.04771490586864022,65.20714374276679
 0.4315181671296372,0.46551982140730386,2.152220664952714,5.020119143316482,-139.25598687701776,-35.86628479017038,0.0027464663483566325,364.1042245423313,0.192496079608276,67.40063861535782
 0.4336492832597518,0.47012925217924134,2.1629186259734934,5.019886466817709,-139.25526045578786,-35.87240438075376,0.003951488502747521,253.06919134515692,0.34086421647530096,69.6199211157228
 0.4357637734580422,0.47472516564597994,2.1735326417944965,5.019657139855704,-139.25421839250495,-35.87852397133713,0.005173662731784773,193.28666205016174,0.49282010564621964,71.86407829829659
 0.43786195572112263,0.4793077306698161,2.1840643229479197,5.019431027865607,-139.25285800919448,-35.88464356192051,0.006412821144150253,155.9376095982648,0.6483627921160505,74.13211388102698
 0.4399441401427457,0.48387711611484985,2.1945152396596774,5.019208002531892,-139.2511766669944,-35.89076315250389,0.007668859369170763,130.39748831750066,0.8074895684655978,76.4229982210262
 0.44201062921491474,0.4884334908474123,2.2048869233941373,5.018987941500893,-139.2491717676503,-35.89688274308726,0.008941598759529724,111.836823245309,0.970195957535643,78.73566391486568
 0.44406171811427336,0.4929770237365011,2.2151808683229617,5.018770728096347,-139.24684075513227,-35.90300233367064,0.01023087045334627,97.74339383536268,1.1364756148609265,81.06896652664804
 0.4460976949746447,0.49750788365422804,2.2253985327223234,5.018556250928194,-139.2441811171498,-35.909121924254016,0.011536487284687336,86.68149804380442,1.3063203390221825,83.42173600650818
 0.44811884114652367,0.5020262394762586,2.2355413403029534,5.01834440366113,-139.24119038673476,-35.91524151483739,0.012858284676349984,77.77087108977159,1.4797200007828177,85.79273690008871
 0.4501254314442875,0.5065322600822653,2.2456106814770433,5.018135084830873,-139.2378661438455,-35.921361105420765,0.014196032874521638,70.44221500745833,1.656662495046516,88.18067866713204
 0.4521177343818242,0.5110261143563846,2.2556079145652568,5.017928197493043,-139.23420601688542,-35.927480696004146,0.01554953438733412,64.31060732047067,1.8371337466524063,90.58424208771676
 0.4540960123972373,0.51550797118768,2.2655343669476613,5.017723649085606,-139.2302076842086,-35.93360028658752,0.016918559280233114,59.10668771710102,2.021117681976034,93.00206234420864
 0.4560605220672374,0.5199779994706031,2.2753913361611646,5.017521351016178,-139.2258688758397,-35.939719877170894,0.018302862505299045,54.63626248137306,2.208596086429747,95.43267071508079
 0.45801151431179676,0.5244363681054632,2.285180090947569,5.0173212188320315,-139.22118737486733,-35.945839467754276,0.019702194514045864,50.75576729724658,2.399548734965043,97.87463228918347
 0.4599492345896034,0.5288832459989052,2.2949018722534826,5.0171231716261735,-139.21616101914668,-35.95195905833765,0.02111630053282504,47.35678005934382,2.593953202745077,100.32638353771372
 0.4618739230848101,0.5333188020643829,2.3045578941860096,5.016927132143496,-139.2107877026682,-35.958078648921024,0.022544891763403213,44.35594592755088,2.791785004107843,102.78639990598465
 0.4637858148855518,0.5377432052226384,2.314149344925874,5.016733026494265,-139.20506537728897,-35.964198239504405,0.02398769280483242,41.68804428738331,2.9930173752386335,105.25301225347846
 0.4656851401546729,0.5421566244021935,2.3236773876006116,5.016540784057862,-139.19899205414276,-35.97031783008778,0.025444398300747698,39.30138131702704,3.1976214105981633,107.724589719281
 0.46757212429306705,0.5465592285398285,2.3331431611193554,5.016350337104163,-139.19256580514917,-35.976437420671154,0.02691469662050984,37.1544221396859,3.4055659837443053,110.19942823849273
 0.4694469880960261,0.5509511865810763,2.342547780972744,5.016161621204472,-139.1857847646432,-35.982557011254535,0.02839826099641478,35.21342381233301,3.616817656452525,112.6757433658959
 0.4713099479029567,0.5553326674807196,2.35189233999746,5.015974574412182,-139.17864713073848,-35.98867660183791,0.029894762355871626,33.45067567675748,3.8313407933835646,115.1517795139569
 0.4731612157407985,0.5597038402032763,2.3611779091093825,5.01578913764733,-139.17115116687157,-35.99479619242128,0.03140384710501774,31.84323234844112,4.049097442134258,117.62568565149071
 0.4750009994614775,0.5640648737235066,2.370405538005685,5.015605254348642,-139.16329520324047,-36.000915783004665,0.03292515335425438,30.371916244113294,4.270047366323437,120.09559694746869
 0.4768295028736822,0.5684159370269075,2.379576255837946,5.015422870446483,-139.1550776383405,-36.00703537358804,0.034458313616123844,29.02057283302677,4.494147971036913,122.55957698392778
 0.47864692586925267,0.5727571991102149,2.388691071857351,5.015241934112165,-139.14649694020596,-36.01315496417141,0.03600294037960076,27.775509151652493,4.721354442758711,125.01573506858803
 0.48045346454444743,0.5770888289819068,2.397750976034271,5.015062396017307,-139.13755164806756,-36.019274554754794,0.0375586375420824,26.625033958688057,4.9516195037795905,127.46201572244543
 0.48225268486892525,0.5814109956627079,2.402244251023283,2.497345615699478,-139.12824037348096,-36.02539414533817,0.03912499629759491,25.559107849972424,5.175171967486999,124.24963228018639
 0.48405142063332807,0.5857238681860891,2.397724339913306,-2.512826619354835,-139.11856180192956,-36.03151373592154,0.040701602501622205,24.569057200146947,5.380763391121531,114.29773494429307
 0.48585311422966243,0.5900276155987778,2.388723266511507,-4.995895761694706,-139.1085146939529,-36.037633326504924,0.04228801994243056,23.647359260645572,5.576479817156109,108.62914006730816
